,carros,price,link
20,Bmw X4 2.0 Xdrive30i,175000000,https://carro.mercadolibre.com.co/MCO-1377869543-bmw-x4-20-xdrive30i-2020-_JM#position=21&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
21,Mazda 2 Touring,78000000,https://carro.mercadolibre.com.co/MCO-1377868259-mazda-2-touring-2023-_JM#position=22&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
22,Nissan Sentra E,31000000,https://carro.mercadolibre.com.co/MCO-1377829333-nissan-sentra-e-_JM#position=23&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
23,Renault Koleos 2.5 Zen,110000000,https://carro.mercadolibre.com.co/MCO-1377867867-renault-koleos-25-zen-2022-_JM#position=24&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
24,Bmw X3 2.0 F25 Xdrive20i,74700000,https://carro.mercadolibre.com.co/MCO-1377855069-bmw-x3-xdrive20i-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
25,Renault Stepway 1.6 Dynamique / Intens Automática,58000000,https://carro.mercadolibre.com.co/MCO-1377906187-renault-stepway-dynamique-intens-_JM#position=26&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
26,Volkswagen Jetta Comfortline,55000000,https://carro.mercadolibre.com.co/MCO-1377917901-volkswagen-jetta-comfortline-2016-_JM#position=27&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
27,Volkswagen Tiguan 2.0 Sport & Style,68000000,https://carro.mercadolibre.com.co/MCO-1377880159-volkswagen-tiguan-20-sport-style-4x4-_JM#position=28&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
28,Mazda 2 1.5 Touring Sedan,64900000,https://carro.mercadolibre.com.co/MCO-2131461584-mazda-2-sedan-2020-_JM#position=29&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
29,Zhidou D2s Electrico,49500000,https://carro.mercadolibre.com.co/MCO-1377905349-zhidou-d2s-15kw-2022-_JM#position=30&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
30,Toyota Prado 2.7 Sumo Cruiser,77000000,https://carro.mercadolibre.com.co/MCO-1377905049-toyota-prado-sumo-_JM#position=31&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
31,Changan Cs 15 Skyview Pro Mt,63000000,https://carro.mercadolibre.com.co/MCO-1377904869-changan-cs15-skyview-pro-mt-2021-_JM#position=32&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
32,Kia Rio Spice 1.4,45000000,https://carro.mercadolibre.com.co/MCO-1377879201-kia-rio-spice-14-2014-_JM#position=33&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
33,Dodge Journey 2.4 Se/express Fl,58000000,https://carro.mercadolibre.com.co/MCO-1377891697-dodge-journey-24-seexpress-2017-_JM#position=34&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
34,Chevrolet Sonic 1.6 Lt 4 P,44000000,https://carro.mercadolibre.com.co/MCO-1377853233-chevrolet-sonic-2018-_JM#position=35&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
35,Audi Q7 3.0 Turbo 4x4,255000000,https://carro.mercadolibre.com.co/MCO-1377865633-audi-q7-2021-_JM#position=36&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
36,Bmw X5 3.0 Xdrive 40i At,280000000,https://carro.mercadolibre.com.co/MCO-1377826951-bmw-x5-xdrive40i-_JM#position=37&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
37,Volkswagen Amarok Trendline,117800000,https://carro.mercadolibre.com.co/MCO-1377878163-volkswagen-amarok-trendline-2021-_JM#position=38&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
38,Mazda Cx-5 2.5 Grand Touring 4x2,139000000,https://carro.mercadolibre.com.co/MCO-2131459582-mazda-cx-5-grand-touring-25-2022-_JM#position=39&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
39,Peugeot 2008 1.6 Active,65900000,https://carro.mercadolibre.com.co/MCO-1377901501-peugeot-2008-_JM#position=40&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
40,Alfa Romeo Mito 1.4 Distintive 2013,45000000,https://carro.mercadolibre.com.co/MCO-1377835591-alfa-romeo-mito-14-distintive-2013-_JM#position=41&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
41,Renault Sandero 1.6 Zen,53800000,https://carro.mercadolibre.com.co/MCO-2130923464-renault-sandero-_JM#position=42&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
42,Toyota Land Cruiser 4.0 Vdj79,350000000,https://carro.mercadolibre.com.co/MCO-2131026014-toyota-land-cruiser-79-_JM#position=43&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
43,Ford Escape Se 4x2,57000000,https://carro.mercadolibre.com.co/MCO-1377803283-ford-escape-se-4x2-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
44,Nissan March 1.6 Sense,30400000,https://carro.mercadolibre.com.co/MCO-2131128486-nissan-march-_JM#position=45&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
45,Nissan March Sense,39000000,https://carro.mercadolibre.com.co/MCO-2131023108-nissan-march-sense-2017-_JM#position=46&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
46,Renault Duster 1.6 Zen 2023,77500000,https://carro.mercadolibre.com.co/MCO-2131022670-renault-duster-16-zen-2023-_JM#position=47&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
47,Toyota Hilux 2.4 Diesel 4*4,178000000,https://carro.mercadolibre.com.co/MCO-2131009418-toyota-hilux-24-diesel-44-_JM#position=48&search_layout=grid&type=item&tracking_id=f007c0fe-ca2c-4d97-83c3-72dc953879f4
0,Nissan Qashqai 2.0 Exclusive 4x4 At,78500000,https://carro.mercadolibre.com.co/MCO-1377796863-nissan-qashqai-20-exclusive-2016-_JM#position=1&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
1,Dfm/dfsk Glory 1.8 580 Mecánica,93000000,https://carro.mercadolibre.com.co/MCO-1377635519-dfskdfmdfzl-glory-580-2023-_JM#position=2&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
2,Chevrolet Equinox 1.5 Premier,102000000,https://carro.mercadolibre.com.co/MCO-1377635375-chevrolet-equinox-2018-_JM#position=3&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
3,Bmw X3 2.0 F25 Xdrive20i,74000000,https://carro.mercadolibre.com.co/MCO-1377622679-bmw-x3-f25-xdrive20i-2013-_JM#position=4&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
4,Suzuki Swift 1.2,64800000,https://carro.mercadolibre.com.co/MCO-1377557627-suzuki-swift-hibrido-2022-_JM#position=5&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
5,Mercedes-benz Clase Gle 450 3.0 Amg,219900000,https://carro.mercadolibre.com.co/MCO-1377583225-mercedez-benz-gle-450-30-amg-_JM#position=6&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
6,Ford Escape 2.0 Se 4x2,84900000,https://carro.mercadolibre.com.co/MCO-1377659941-ford-escape-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
7,Chevrolet Aveo 1.4 Family,22000000,https://carro.mercadolibre.com.co/MCO-1377556843-chevrolet-aveo-14-family-2007-_JM#position=8&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
8,Volvo V40 1.6 T4 Kinetic  2013,51000000,https://carro.mercadolibre.com.co/MCO-1377621627-volvo-v40-16-t4-kinetic-2013-_JM#position=9&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
9,Suzuki Baleno Gl Mt,44000000,https://carro.mercadolibre.com.co/MCO-1377647179-suzuki-baleno-gl-mt-2018-_JM#position=10&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
10,Volkswagen Nuevo Jetta 2.5 Trendline 4x2,45000000,https://carro.mercadolibre.com.co/MCO-1377582361-volkswagen-nuevo-jetta-25-trendline-2014-_JM#position=11&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
11,Renault Stepway 1.6 Intense Mecánica,63000000,https://carro.mercadolibre.com.co/MCO-1377582243-renault-stepway-_JM#position=12&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
12,Volkswagen Voyage 1.6 Trendline,40000000,https://carro.mercadolibre.com.co/MCO-1377631367-volkswagen-voyage-trendline-_JM#position=13&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
13,Chevrolet Tracker 1.8 Ls,42800000,https://carro.mercadolibre.com.co/MCO-1377605563-chevrolet-tracker-ls-_JM#position=14&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
14,Suzuki Swift 1.2 Dzire,48900000,https://carro.mercadolibre.com.co/MCO-1377565271-suzuki-swift-12-dzire-_JM#position=15&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
15,Ssangyong Actyon 2.3 G23d 4x2,34000000,https://carro.mercadolibre.com.co/MCO-1377628391-ssangyong-actyon-23-g23d-_JM#position=16&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
16,Toyota 4runner 4.0 Limited,129000000,https://carro.mercadolibre.com.co/MCO-1377588989-toyota-4runner-40-limited-_JM#position=17&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
17,Mazda Cx-30 2.5 Grand Touring Lx 4x2,117000000,https://carro.mercadolibre.com.co/MCO-1377548549-mazda-cx-30-grand-touring-lx-25-2022-_JM#position=18&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
18,Ford Fusion 2.0 Titanium Plus 4x2,71000000,https://carro.mercadolibre.com.co/MCO-1377548445-ford-fusion-20-titanium-plus-2017-_JM#position=19&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
19,Honda Accord 1.6l 4 P,22000000,https://carro.mercadolibre.com.co/MCO-1377612849-honda-accord-ex-_JM#position=20&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
20,Toyota Rav4 2.0 Street 4x2 2017,105000000,https://carro.mercadolibre.com.co/MCO-1377535365-toyota-rav-4-20-street-4x2-2017-_JM#position=21&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
21,Volkswagen Crossfox 1.6 Crossfox 2015,46000000,https://carro.mercadolibre.com.co/MCO-1377612587-volkswagen-cross-16-fox-2015-_JM#position=22&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
22,Renault Twingo 1.2 Access,25000000,https://carro.mercadolibre.com.co/MCO-2128517232-renault-twingo-12-access-2012-_JM#position=23&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
23,Mazda Cx-30 2.0 Touring,115000000,https://carro.mercadolibre.com.co/MCO-2128295324-mazda-cx-30-_JM#position=24&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
24,Mazda 3 2.0 Prime,53000000,https://carro.mercadolibre.com.co/MCO-2128372854-mazda-3-_JM#position=25&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
25,Citroën Berlingo 1.6 Van Cargo,75000000,https://carro.mercadolibre.com.co/MCO-2128302412-citroen-berlingo-van-cargo-_JM#position=26&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
26,Chevrolet Sonic 1.6 Lt 4 P,31500000,https://carro.mercadolibre.com.co/MCO-2128288894-chevrolet-sonic-lt-_JM#position=27&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
27,Audi Q3 1.4 Tfsi Ambition,78000000,https://carro.mercadolibre.com.co/MCO-2126684922-audi-q3-2017-_JM#position=28&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
28,Ford Fiesta 1.6 Sportback Titanium,42000000,https://carro.mercadolibre.com.co/MCO-1377343193-ford-fiesta-2015-sportback-titanium-2015-_JM#position=29&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
29,Kia Sportage 2.0 Lx,125000000,https://carro.mercadolibre.com.co/MCO-1377331155-kia-sportage-2023-_JM#position=30&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
30,Mazda Cx-9 2.5 Grand Touring Signature,162000000,https://carro.mercadolibre.com.co/MCO-1377306497-mazda-cx9-grand-touring-signature-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
31,Nissan Kicks 1.6 Advance 2018,75000000,https://carro.mercadolibre.com.co/MCO-2127184128-nissan-kicks-16-advance-2018-_JM#position=32&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
32,Mercedes-benz Clase Gla 1.6 Turbo At,115900000,https://carro.mercadolibre.com.co/MCO-1377353899-mercedes-benz-clase-gla-200-_JM#position=33&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
33,Mazda Bt-50 2.6 B26d49,60000000,https://carro.mercadolibre.com.co/MCO-1377353801-mazda-bt-50-_JM#position=34&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
34,Mercedes-benz Clase A 1.6 A 200,73000000,https://carro.mercadolibre.com.co/MCO-2127194778-mercedes-benz-a-200-16-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
35,Renault Kwid 1.0 Outsider,43000000,https://carro.mercadolibre.com.co/MCO-2126862322-renault-kwid-_JM#position=36&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
36,Toyota Prado 3.4 Vx,80000000,https://carro.mercadolibre.com.co/MCO-1377339889-toyota-prado-_JM#position=37&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
37,Kia Sportage 2.0 Desire,95000000,https://carro.mercadolibre.com.co/MCO-1377314615-kia-sportage-_JM#position=38&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
38,Renault Sandero 1.6 Authentique / Life,41500000,https://carro.mercadolibre.com.co/MCO-2126769048-renault-sandero-_JM#position=39&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
39,Toyota Corolla 1.8 Se-g,120000000,https://carro.mercadolibre.com.co/MCO-2126677816-toyota-corolla-_JM#position=40&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
40,Chevrolet Sail 1.4 Ls,31000000,https://carro.mercadolibre.com.co/MCO-2126329878-chevrolet-sail-_JM#position=41&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
41,Chevrolet Traverse 3.6 Lt,55900000,https://carro.mercadolibre.com.co/MCO-1377295685-chevrolet-traverse-lt-_JM#position=42&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
42,Nissan Np300 Frontier 2.5l,85000000,https://carro.mercadolibre.com.co/MCO-2126123218-nissan-d22np300-_JM#position=43&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
43,Mazda Cx-5 2.5 Grand Touring Lx,107500000,https://carro.mercadolibre.com.co/MCO-2126327278-mazda-cx-5-grand-touring-lx-_JM#position=44&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
44,Toyota Fortuner 2.8l,194000000,https://carro.mercadolibre.com.co/MCO-2126532050-toyota-fortuner-_JM#position=45&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
45,Chevrolet Luv 2.4 Dmax,54000000,https://carro.mercadolibre.com.co/MCO-2126763514-chevrolet-luv-d-max-_JM#position=46&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
46,Daihatsu F20 Daihatsu 1.6  F20 1980,33000000,https://carro.mercadolibre.com.co/MCO-1377259869-daihatsu-f20-1980-_JM#position=47&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
47,Suzuki Ertiga 1.5,74000000,https://carro.mercadolibre.com.co/MCO-2123532154-suzuki-ertiga-gl-mt-15-_JM#position=48&search_layout=grid&type=item&tracking_id=e4d3371b-b93b-4a26-94ea-6842177b36be
0,Renault Kangoo 1.6,74800000,https://carro.mercadolibre.com.co/MCO-1376597435-renault-kangoo-express-ca-mt-16-_JM#position=1&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
1,Mazda 626 2.0 Nm0,21000000,https://carro.mercadolibre.com.co/MCO-1376622163-mazda-626-20-nmo-_JM#position=2&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
2,Kia Picanto 1.2 X-line At,60000000,https://carro.mercadolibre.com.co/MCO-2123519758-kia-picanto-x-line-at-1250-cc-_JM#position=3&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
3,Honda Fit 1.5 Ex L,37000000,https://carro.mercadolibre.com.co/MCO-2123556474-honda-fit-ex-l-tp-15-_JM#position=4&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
4,Ssangyong Actyon 2.3 G23d 4x2,40000000,https://carro.mercadolibre.com.co/MCO-1376608365-ssangyong-actyon-g23d-_JM#position=5&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
5,Audi A3 1.8 Sportback Ambition,82000000,https://carro.mercadolibre.com.co/MCO-1376620329-audi-a3-18-sportback-2017-_JM#position=6&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
6,Nissan Patrol 3.0 Y61 Sgl,79500000,https://carro.mercadolibre.com.co/MCO-2123542250-nissan-patrol-2005-_JM#position=7&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
7,Mazda Cx-5 2.5 Touring,98700000,https://carro.mercadolibre.com.co/MCO-1376613347-mazda-cx-5-25-touring-2019-_JM#position=8&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
8,Toyota 4runner 4.0 Sr5 Fl,215000000,https://carro.mercadolibre.com.co/MCO-1376529411-toyota-4runner-40-sr5-_JM#position=9&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
9,Nissan Altima 2.0 Exclusive,105000000,https://carro.mercadolibre.com.co/MCO-2123108774-nissan-altima-2020-_JM#position=10&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
10,Toyota Fortuner 2.7l 4x2,93900000,https://carro.mercadolibre.com.co/MCO-1376537729-toyota-fortuner-2012-_JM#position=11&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
11,Nissan Murano 3.5 Z52 Exclusive,130000000,https://carro.mercadolibre.com.co/MCO-1376525085-nissan-murano-35-exclusive-2018-_JM#position=12&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
12,Ford Ecosport 2.0 Titanium Secuencial Sunroof,67900000,https://carro.mercadolibre.com.co/MCO-1376548801-ford-ecosport-20-titanium-secuencial-sunroof-_JM#position=13&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
13,Chevrolet Cruze 1.6 Nickel Secuencial Sunroof,32900000,https://carro.mercadolibre.com.co/MCO-1376535243-chevrolet-cruze-16-nickel-secuencial-sunroof-_JM#position=14&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
14,Renault Megane 1.4 Unique,17500000,https://carro.mercadolibre.com.co/MCO-2123117556-renault-megane-_JM#position=15&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
15,Hyundai Accent 1.5 Gls,20000000,https://carro.mercadolibre.com.co/MCO-2123104608-hyundai-accent-gls-_JM#position=16&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
16,Fiat Strada 1.6 Adventure Locker Doble Cabina,44000000,https://carro.mercadolibre.com.co/MCO-2122146414-fiat-strada-adventure-locker-doble-cabina-mt-16-_JM#position=17&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
17,Ford Explorer 4.0 Xlt Elite 205 Hp Sohc,24000000,https://carro.mercadolibre.com.co/MCO-2122145928-ford-explorer-xlt-205-hp-sohc-at-40-_JM#position=18&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
18,Renault Duster 2.0 Dynamique 4x2,45000000,https://carro.mercadolibre.com.co/MCO-2122157442-renault-duster-dynamique-_JM#position=19&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
19,Subaru Xv 2.0,135000000,https://carro.mercadolibre.com.co/MCO-1376276245-subaru-xv-hybrid-tp-20-_JM#position=20&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
20,Chevrolet Spark 1.0 Life,33000000,https://carro.mercadolibre.com.co/MCO-1376248295-chevrolet-spark-_JM#position=21&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
21,Audi A6 Turbo 2.0,60000000,https://carro.mercadolibre.com.co/MCO-2122082230-audi-a6-_JM#position=22&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
22,Ford Fiesta 1.6 Hatch Back Mecanico,29900000,https://carro.mercadolibre.com.co/MCO-2122153104-ford-fiesta-16-hatchback-_JM#position=23&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
23,Volvo Xc40 1.5 T5 Recharge,210000000,https://carro.mercadolibre.com.co/MCO-2122163478-volvo-xc40-15-t5-recharge-_JM#position=24&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
24,Byd Yuan Yuan Plus Ev,193000000,https://carro.mercadolibre.com.co/MCO-2122068542-byd-yuan-plus-ev-2024-_JM#position=25&search_layout=grid&type=item&tracking_id=542785ff-7319-45d7-a222-fc15640003b4
